employee_id,name,created_at,business_id,updated_at,closed,closed_at,id
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T15:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T15:39:00.000Z,28258b46-1d02-489d-ad88-720fa746710e
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T15:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T15:44:00.000Z,de90ca4c-acf6-4a6c-925a-86b8092403b4
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T15:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T15:52:00.000Z,731b7e54-88ee-4659-9417-ac3b426c9b13
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T15:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T15:50:00.000Z,2f8fa21d-6062-4be9-a46d-2fbf86004555
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T16:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T16:43:00.000Z,245cdbee-04ef-41e0-96ac-29eebebcd8c5
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T16:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T16:53:00.000Z,5012d3cf-9e42-4fec-9a5c-c7351f052959
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T16:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T16:23:00.000Z,1bc1b201-df51-41ed-9a74-bc434dc3a997
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T18:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:38:00.000Z,25246a8f-3364-4f9e-b973-6c4eed53a97c
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T18:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:33:00.000Z,e06f7147-dcf7-48a6-ad16-19d11a86f926
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T18:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:46:00.000Z,048d8934-5c8d-45d7-81b9-d72824745a04
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T18:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:49:00.000Z,5e9d5784-c4c0-4607-b516-235c6a38f442
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T18:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:34:00.000Z,1fb28de2-395d-44f4-b5a7-d528dd554841
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T18:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:38:00.000Z,51b63cc0-fe6a-4e3d-a6f4-07a1a1456fdb
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T18:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:57:00.000Z,e5533707-7108-477d-a4f1-8744b8c7c7a5
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T18:03:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:38:00.000Z,b37ed9ab-6f72-4931-8062-5b4322886965
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T18:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T18:51:00.000Z,83107e3b-e857-417d-bd91-eeab2639da81
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T19:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T19:37:00.000Z,6f911372-8972-42d2-a406-5e955b48b5d0
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T20:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:31:00.000Z,f4e6b9df-bb58-4300-a367-742011ecc1fd
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T20:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:59:00.000Z,75b3fd39-5c7a-40cf-a47e-e7c27571fc97
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T20:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:34:00.000Z,65a4ac68-f3f5-4b53-87f2-f4c28ec4a106
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T20:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:42:00.000Z,0693600c-4b67-4d4a-8efe-db7706fb7235
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-13T20:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:48:00.000Z,207ab4cc-b072-483b-a8ea-2f8d8f91a712
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-13T20:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:39:00.000Z,2022b765-8a93-45dd-bfbd-8c082d717641
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T20:06:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:41:00.000Z,86890d16-c35e-490d-b305-95d7fa32f7a8
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T20:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:33:00.000Z,9a3d7fa6-64a0-4527-8abf-03468f45fd57
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T20:00:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:50:00.000Z,ad56c7c3-b80a-4df4-9c36-de6b9cc6256c
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T20:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:35:00.000Z,3c153fa2-81fb-4a27-b8b1-7e730a4babc5
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-13T20:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:56:00.000Z,017e8184-bf03-4a77-828c-54737af12203
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-13T20:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:43:00.000Z,513c387a-7976-4dde-8a76-c390c444ed3e
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-13T20:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:48:00.000Z,e464eb6e-b5d3-43de-9003-834ec6ae3dff
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T20:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:56:00.000Z,60652558-c1ac-441f-9a54-40ccb9e718f4
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-13T20:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:42:00.000Z,e85d46f8-f8f7-4cb6-87d3-84d1771caafa
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T20:00:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:39:00.000Z,fa72ef7f-6f04-4789-a619-0d714133edf8
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-13T20:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:32:00.000Z,9d7b800d-8a1f-4e98-9c6d-2512307af7fe
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-13T20:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T20:45:00.000Z,83d3fd1a-9b94-4a2a-b087-a924370f8a44
9427d2bb-f2b8-4b9b-804f-6966c4328574,Shawn Saldana,2018-07-13T21:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:31:00.000Z,6fd421fc-c88b-45d2-9035-c6f16800bfae
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T21:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:49:00.000Z,ea60b7c4-88f6-4cd8-8b36-5b99c0af8f4a
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-13T21:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:29:00.000Z,842e0fb2-bbf7-44d8-9a34-a49a186fe063
da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-13T21:02:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:24:00.000Z,39ee97ff-b1b1-4dcb-b0be-667b29d7ff9d
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-13T21:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:58:00.000Z,d50fc15c-6a83-4edb-a2f2-38634d3cf307
6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-07-13T21:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:25:00.000Z,c6c7981e-b7a9-43a2-9014-4c01a224fde9
9427d2bb-f2b8-4b9b-804f-6966c4328574,Shawn Saldana,2018-07-13T21:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:31:00.000Z,911124bd-97a6-4a89-b6d2-037c47803769
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-13T21:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:39:00.000Z,085c8d54-5dc5-4f19-935f-1521c2227f18
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-13T21:06:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:37:00.000Z,5e8bf9e7-b4eb-4a7b-9522-a72e376bdca9
da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-13T21:03:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:44:00.000Z,2492b87b-cb75-4e5e-bab4-8945d5c6cb69
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-13T21:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:46:00.000Z,25d23154-7ace-46cb-b9bd-0eeef7b5808f
6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-07-13T21:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-13T21:58:00.000Z,ccd7ef58-c980-47a1-9e9b-708d618055ce
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T14:03:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:55:00.000Z,cb8beed2-44eb-4053-a582-38592dc97dc2
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T14:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:28:00.000Z,bfa4bda4-2ee4-44b7-871b-3b520bd89816
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T14:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:52:00.000Z,83fd2525-596f-4680-b17c-eee8c0dc3e39
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T14:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:50:00.000Z,07932a61-7252-4355-b76d-e779565cf33b
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T14:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:55:00.000Z,65e5966a-0c46-40e8-8434-b21010e50e4b
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T14:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:30:00.000Z,7eddbbd4-8be1-4d13-aef3-3ff5ad7fb1ee
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T14:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T14:44:00.000Z,2c22a46b-17bc-4b9e-896f-386a6e582ec2
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T15:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T15:44:00.000Z,eb2dfe89-6f98-4378-92b3-47ee9aace6d1
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T15:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T15:31:00.000Z,fd10c73e-56f5-44d4-8c99-d699bce1f47b
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T15:02:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T15:27:00.000Z,e33a6358-e680-4d87-b0ea-b78671ad24ea
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T15:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T15:28:00.000Z,b94f5601-7584-4d3b-952a-507d3f0bf38a
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T15:00:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T15:41:00.000Z,618308f8-377a-4ff1-976e-7520ae0c1aaa
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T17:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:30:00.000Z,17fb57dc-ff60-47a0-be6f-c0dfa034f1bb
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T17:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:37:00.000Z,6ca544b7-7858-4b9a-ad19-61ef4d8701fb
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T17:07:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:51:00.000Z,741daeb1-94e8-4eef-91b8-2f6d51c5adfa
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T17:02:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:51:00.000Z,71d91339-abd6-4286-9843-5bc525629301
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T17:11:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:45:00.000Z,28aa2231-f6e5-439f-81a6-61724ed259cf
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T17:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:41:00.000Z,d8ecca5a-547a-4139-b954-e754ca251331
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T17:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:34:00.000Z,cce52f71-7b41-45f9-af0a-6252a7587a85
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T17:06:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:58:00.000Z,993f5563-18f8-4c96-b47a-c9705e43033d
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T17:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:30:00.000Z,203fc610-fc77-48b2-9e87-62d463064a50
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T17:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:47:00.000Z,07fa8d13-18fd-4f7b-9af9-f1a6666f286b
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T17:08:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T17:37:00.000Z,7b050354-718f-4755-bd9b-81e85152c351
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T18:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:53:00.000Z,c9fd53b6-bd52-4bdd-8d7e-38fdf8d7ea02
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T18:06:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:35:00.000Z,a91beb2e-6707-4f92-9ab9-f7285b57c388
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T18:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:37:00.000Z,2d63b1a5-04d0-4e71-8a70-4ec5200a4258
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-14T18:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:25:00.000Z,0fc645d0-e72b-406c-995a-f727c78907d3
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T18:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:39:00.000Z,ef6deaeb-e3e3-4e8a-b6a8-38e91abed9ae
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T18:03:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:50:00.000Z,b7223081-f3ee-446a-93fa-4da90d60c01d
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T18:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:47:00.000Z,562243f3-3ae3-4533-8a1e-fd91aa162697
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-14T18:01:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:35:00.000Z,fe9bf6ff-558c-4dbb-9480-c4bb41864711
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T18:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:23:00.000Z,db084299-6b01-476c-ac61-425275c2e642
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T18:07:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:56:00.000Z,96850288-122b-4a4e-a89c-3e508df6dfc0
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T18:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:29:00.000Z,8fc6fa36-11b1-4366-9384-64ea26359b6c
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-14T18:09:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:23:00.000Z,20abcfec-59b2-4c73-9fae-50862668db32
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T18:03:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:42:00.000Z,dde1c820-b10d-453c-b09f-797ed53a4bf8
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T18:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T18:30:00.000Z,43f7026b-3d8f-492e-86d2-51fe16ca3061
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T19:06:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T19:26:00.000Z,f82ea142-e91b-4f77-b1f7-ed2d4581431a
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-14T19:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T19:43:00.000Z,598b8176-e88f-4a44-9ded-38f90221e898
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T19:10:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T19:26:00.000Z,14dd7997-f415-4ed3-b225-7c676cb2b28f
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-14T20:00:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:49:00.000Z,5d128801-a10b-4d66-9275-31f93a40d355
8d70a203-18ff-47c3-afed-fafbf5048b49,Kylo Ren,2018-07-14T20:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:31:00.000Z,13e6192c-b9e0-429f-ae04-056f15c650b6
5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-07-14T20:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:50:00.000Z,bb9edff1-4d0c-4c4a-90f1-35badf9d24a7
996639da-9c34-4c91-b6de-4200cb7b7d56,Jon Fends,2018-07-14T20:12:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:39:00.000Z,553a516b-a508-44d6-8387-b0b0efdea305
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-14T20:14:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:34:00.000Z,8cfb682c-f0f0-48db-a4e4-9c1019932447
c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T20:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:24:00.000Z,c56dc075-698f-4ff3-b4f5-dc343481a1e1
907b4fac-306f-4e4a-b957-1aaaaa8d9995,Jessica Burrey,2018-07-14T20:05:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-14T20:27:00.000Z,3083d024-1c3d-49e2-a4f4-fa43443732f2
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-15T13:04:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-15T13:30:00.000Z,321e09fe-a0e7-49e6-9890-5d45b4e9038b
b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-15T14:13:00.000Z,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-08-01T17:40:22.435Z,True,2018-07-15T14:28:00.000Z,a9a90888-4d70-431d-9205-9c7280825da5
